Ticker,MSE,MAE,Match %,Different %,Pct Diff%,Edge,tradable
CVX,0.00032053596805781126,0.012546432204544544,72.11796246648794,27.882037533512065,44,22,True
DASH,0.001138045103289187,0.024022676050662994,71.64179104477611,28.35820895522388,43,21,True
DD,0.0005443094996735454,0.01580493338406086,70.77747989276139,29.2225201072386,41,20,True
DECK,0.0023498814553022385,0.029650036245584488,70.24128686327077,29.75871313672922,40,20,True
DELL,0.0014207263011485338,0.02657410502433777,71.900826446281,28.09917355371901,43,21,True
DIA,0.00014044114504940808,0.008012346923351288,67.5603217158177,32.43967828418231,35,17,True
DIS,0.025031225755810738,0.019114019349217415,49.597855227882036,50.402144772117964,0,0,False
DOCU,0.0012675642501562834,0.024416795000433922,75.33333333333333,24.666666666666668,50,25,True
DRI,0.00046944970381446183,0.014938377775251865,69.16890080428955,30.831099195710454,38,19,True
DTE,0.00016454458818770945,0.008540123701095581,75.06702412868633,24.932975871313673,50,25,True
EA,0.00035124458372592926,0.01008367259055376,65.14745308310992,34.852546916890084,30,15,True
ECH,0.00028142688097432256,0.012199833057820797,68.36461126005362,31.63538873994638,36,18,True
EFA,0.00016239039541687816,0.008713077753782272,76.94369973190348,23.056300268096514,53,26,True
EIDO,0.0002923931460827589,0.011525609530508518,74.79892761394102,25.201072386058982,49,24,True
EMR,0.000639700039755553,0.01750083453953266,69.43699731903486,30.563002680965145,38,19,True
EPAM,0.0009968455415219069,0.021196257323026657,69.97319034852548,30.02680965147453,39,19,True
EPP,0.0011099252151325345,0.011162902228534222,49.32975871313673,50.67024128686327,1,0,False
EQIX,0.0003166812239214778,0.01228936854749918,72.92225201072387,27.07774798927614,45,22,True
ETSY,0.0013740027789026499,0.02709123119711876,68.90080428954424,31.099195710455763,37,18,True
EWA,0.00026019226061180234,0.010620004497468472,75.06702412868633,24.932975871313673,50,25,True
EWC,0.00018308020662516356,0.009043668396770954,71.0455764075067,28.9544235924933,42,21,True
EWD,0.00022399866429623216,0.010781470686197281,74.53083109919572,25.46916890080429,49,24,True
EWG,0.014275766909122467,0.012455937452614307,53.61930294906166,46.38069705093834,7,3,True
EWM,0.00013400746684055775,0.008351796306669712,74.79892761394102,25.201072386058982,49,24,True
EWP,0.00020285428036004305,0.009929927065968513,75.87131367292224,24.128686327077748,51,25,True
EWQ,0.00016515000606887043,0.009027255699038506,73.7265415549598,26.273458445040216,47,23,True
EWS,0.00015511305537074804,0.008198058232665062,68.36461126005362,31.63538873994638,36,18,True
EWT,0.00045697702444158494,0.014690207317471504,73.45844504021449,26.541554959785525,46,23,True
EWU,0.00012629057164303958,0.007605650927871466,74.53083109919572,25.46916890080429,49,24,True
EWY,0.000595601974055171,0.017174646258354187,73.9946380697051,26.005361930294907,47,23,True
EXC,0.00020831808797083795,0.010329851880669594,72.11796246648794,27.882037533512065,44,22,True
EZA,0.0004153605259489268,0.014628458768129349,74.79892761394102,25.201072386058982,49,24,True
F,0.0006244374671950936,0.01778760366141796,72.11796246648794,27.882037533512065,44,22,True
FOXA,0.00039928543264977634,0.014272875152528286,68.04511278195488,31.954887218045116,36,18,True
FTNT,0.0011375488247722387,0.022413911297917366,72.38605898123325,27.61394101876676,44,22,True
GAP,0.0016103199450299144,0.02654716558754444,72.11796246648794,27.882037533512065,44,22,True
GDDY,0.001366585842333734,0.020763134583830833,68.09651474530831,31.903485254691688,36,18,True
GE,0.0005691431579180062,0.017681799829006195,70.24128686327077,29.75871313672922,40,20,True
GEN,0.00046237625065259635,0.014681867323815823,71.58176943699732,28.418230563002684,43,21,True
GILD,0.0012307863216847181,0.018208222463726997,52.54691689008043,47.45308310991957,5,2,True
GOOG,0.0004772591346409172,0.0164040494710207,71.0455764075067,28.9544235924933,42,21,True
GOOGL,0.00047218447434715927,0.016349006444215775,71.0455764075067,28.9544235924933,42,21,True
GRMN,0.04064435511827469,0.020578328520059586,52.54691689008043,47.45308310991957,5,2,True
GS,0.00044954215991310775,0.015230512246489525,69.97319034852548,30.02680965147453,39,19,True
GT,0.0014624008908867836,0.02692556567490101,69.43699731903486,30.563002680965145,38,19,True
GWW,0.008961939252912998,0.015491098165512085,49.597855227882036,50.402144772117964,0,0,False
HAS,0.0005275839357636869,0.01520409993827343,70.50938337801608,29.49061662198391,41,20,True
HD,0.0014032738981768489,0.016213372349739075,58.17694369973191,41.8230563002681,16,8,True
HGV,0.0008291802951134741,0.020263660699129105,70.48710601719198,29.512893982808023,40,20,True
HII,0.009393368847668171,0.02247619815170765,68.36461126005362,31.63538873994638,36,18,True
HOLX,0.0003279300290159881,0.011390727013349533,61.78861788617886,38.21138211382114,23,11,True
HON,0.04031107574701309,0.016331670805811882,50.134048257372655,49.865951742627345,0,0,False
HSIC,0.0003838955017272383,0.01434215996414423,71.58176943699732,28.418230563002684,43,21,True
HST,0.00039971742080524564,0.01408382784575224,73.45844504021449,26.541554959785525,46,23,True
HUBS,0.001503355335444212,0.026585960760712624,74.26273458445041,25.737265415549597,48,24,True
IBKR,0.0008099437691271305,0.020439043641090393,72.65415549597856,27.34584450402145,45,22,True
IBM,0.0005769120180048048,0.016676094383001328,71.31367292225201,28.686327077747993,42,21,True
IEV,0.00021654936426784843,0.01041483785957098,58.17694369973191,41.8230563002681,16,8,True
IFF,0.00045640100142918527,0.01426033303141594,70.50938337801608,29.49061662198391,41,20,True
IGE,0.025104722008109093,0.013937580399215221,49.06166219839142,50.93833780160858,1,0,False
IGF,0.0015857681864872575,0.008496028371155262,49.865951742627345,50.134048257372655,0,0,False
ILF,0.00024779539671726525,0.010943535715341568,75.60321715817693,24.396782841823057,51,25,True
INCY,0.0008152804803103209,0.02065303362905979,68.36461126005362,31.63538873994638,36,18,True
INDY,0.0026697569992393255,0.00980406440794468,53.35120643431635,46.64879356568365,6,3,True
INTC,0.0020304422359913588,0.03175231069326401,75.60321715817693,24.396782841823057,51,25,True
INTU,0.0006827504839748144,0.01815349981188774,71.58176943699732,28.418230563002684,43,21,True
IPGP,0.0016358144348487258,0.025760101154446602,73.19034852546918,26.80965147453083,46,23,True
IWM,0.005425646435469389,0.014564566314220428,60.58981233243968,39.41018766756032,21,10,True
IXC,0.009151886217296124,0.013714885339140892,50.134048257372655,49.865951742627345,0,0,False
IXG,0.00015726848505437374,0.008011066354811192,73.45844504021449,26.541554959785525,46,23,True
JBHT,0.000648528104647994,0.017106542363762856,75.06702412868633,24.932975871313673,50,25,True
JNJ,0.00018412717327009887,0.0094746183604002,70.50938337801608,29.49061662198391,41,20,True
JPM,0.00031330817728303373,0.012216652743518353,71.31367292225201,28.686327077747993,42,21,True
KBE,0.00032248583738692105,0.012361262924969196,73.9946380697051,26.005361930294907,47,23,True
KEY,0.000773092673625797,0.015528067946434021,69.70509383378017,30.29490616621984,39,19,True
KKR,0.0010785002959892154,0.022901484742760658,71.31367292225201,28.686327077747993,42,21,True
KO,0.001482600811868906,0.011883820407092571,56.83646112600537,43.16353887399464,13,6,True
KRE,0.00036845181602984667,0.013423689641058445,73.7265415549598,26.273458445040216,47,23,True
KVUE,0.0009574478608556092,0.013393819332122803,71.81818181818181,28.18181818181818,43,21,True
LDOS,0.0004618298844434321,0.01423901692032814,74.79892761394102,25.201072386058982,49,24,True
LMT,0.0003811307542491704,0.014375917613506317,67.29222520107238,32.707774798927616,34,17,True
LNC,0.0007561177480965853,0.018439413979649544,73.45844504021449,26.541554959785525,46,23,True
LRCX,0.0012623794609680772,0.025727786123752594,72.92225201072387,27.07774798927614,45,22,True
LYB,0.0010016062296926975,0.022538479417562485,73.45844504021449,26.541554959785525,46,23,True
MA,0.00047627012827433646,0.014222989790141582,62.19839142091153,37.801608579088466,24,12,True
MAA,0.00022374225954990834,0.01052794698625803,72.38605898123325,27.61394101876676,44,22,True
MAT,0.0010949734132736921,0.019933035597205162,69.70509383378017,30.29490616621984,39,19,True
MCD,0.00021146709332242608,0.010787884704768658,66.48793565683646,33.51206434316354,32,16,True
MCHI,0.00030205005896277726,0.0121766347438097,71.84986595174263,28.150134048257375,43,21,True
MDT,0.00023094414791557938,0.010825195349752903,71.31367292225201,28.686327077747993,42,21,True
MDY,0.0003405981988180429,0.011380319483578205,57.10455764075068,42.89544235924933,14,7,True
META,0.0007556756027042866,0.019557775929570198,69.16890080428955,30.831099195710454,38,19,True
MMM,0.0003665971744339913,0.0133876483887434,74.26273458445041,25.737265415549597,48,24,True
MO,0.00023546419106423855,0.01140778698027134,66.75603217158177,33.24396782841823,33,16,True
MOO,0.00022286751482170075,0.010488904081285,50.134048257372655,49.865951742627345,0,0,False
MPC,0.0009387883474119008,0.020031629130244255,69.43699731903486,30.563002680965145,38,19,True
MPWR,0.001450805924832821,0.02643841691315174,75.33512064343164,24.664879356568363,50,25,True
MRK,0.0003574429720174521,0.013785301707684994,73.45844504021449,26.541554959785525,46,23,True
MRNA,0.0019354989053681493,0.03206318989396095,72.46376811594203,27.536231884057973,44,22,True
MRVL,0.002182557014748454,0.03210625797510147,71.58176943699732,28.418230563002684,43,21,True
MSFT,0.00030373595654964447,0.011613588780164719,76.94369973190348,23.056300268096514,53,26,True
NERD,0.00020532311464194208,0.010915715247392654,74.8062015503876,25.1937984496124,49,24,True
NET,0.0018771906616166234,0.028534619137644768,69.63562753036437,30.364372469635626,39,19,True
NFLX,0.0005913417553529143,0.016770226880908012,73.45844504021449,26.541554959785525,46,23,True
NIO,0.002029802417382598,0.035006243735551834,70.87719298245614,29.122807017543863,41,20,True
NKE,0.0007404740317724645,0.018076682463288307,74.53083109919572,25.46916890080429,49,24,True
NOC,0.0003688334545586258,0.013095161877572536,71.58176943699732,28.418230563002684,43,21,True
NOK,0.0008262136252596974,0.01863997057080269,73.19034852546918,26.80965147453083,46,23,True
NOV,0.0008544812444597483,0.020482752472162247,70.24128686327077,29.75871313672922,40,20,True
NOW,0.0010634817881509662,0.022430742159485817,71.0455764075067,28.9544235924933,42,21,True
NVDA,0.000997937167994678,0.02238410711288452,70.77747989276139,29.2225201072386,41,20,True
O,0.01010565459728241,0.011813639663159847,51.742627345844504,48.257372654155496,3,1,True
ON,0.0014914892381057143,0.027667585760354996,68.90080428954424,31.099195710455763,37,18,True
ORCL,0.0014358381740748882,0.02593686617910862,72.11796246648794,27.882037533512065,44,22,True
ORLY,0.00023366908135358244,0.011648391373455524,74.53083109919572,25.46916890080429,49,24,True
PAAS,0.0012954588746652007,0.02562064677476883,71.58176943699732,28.418230563002684,43,21,True
PAYC,0.001064938842318952,0.021682217717170715,69.16890080428955,30.831099195710454,38,19,True
PCG,0.0005420397501438856,0.014688678085803986,67.29222520107238,32.707774798927616,34,17,True
PEP,0.0002820715308189392,0.012350942939519882,69.70509383378017,30.29490616621984,39,19,True
PFE,0.0011570195201784372,0.01654435694217682,56.56836461126006,43.43163538873995,13,6,True
PG,0.00020638924615923315,0.01076088659465313,68.63270777479893,31.36729222520107,37,18,True
PLTR,0.0012987214140594006,0.026464316993951797,69.23076923076923,30.76923076923077,38,19,True
PM,0.0003737455408554524,0.013549618422985077,69.70509383378017,30.29490616621984,39,19,True
PNR,0.0005270758992992342,0.015825685113668442,68.36461126005362,31.63538873994638,36,18,True
PNW,0.00015683824312873185,0.009025629609823227,72.65415549597856,27.34584450402145,45,22,True
POOL,0.0037088848184794188,0.02066405862569809,69.97319034852548,30.02680965147453,39,19,True
PSA,0.0002622957108542323,0.012169360183179379,74.26273458445041,25.737265415549597,48,24,True
PWR,0.0008064041030593216,0.019082507118582726,73.7265415549598,26.273458445040216,47,23,True
PYPL,0.0008253444684669375,0.018904563039541245,73.45844504021449,26.541554959785525,46,23,True
QCOM,0.0007638914394192398,0.0177457332611084,73.45844504021449,26.541554959785525,46,23,True
QQQ,0.0002297472965437919,0.010075477883219719,74.26273458445041,25.737265415549597,48,24,True
RCL,0.0013002943014726043,0.025586560368537903,70.24128686327077,29.75871313672922,40,20,True
REGN,0.0007181029650382698,0.01891385018825531,72.65415549597856,27.34584450402145,45,22,True
RJF,0.0003892045933753252,0.014189044944941998,69.70509383378017,30.29490616621984,39,19,True
ROK,0.0007519610226154327,0.018209265545010567,74.53083109919572,25.46916890080429,49,24,True
ROP,0.00029344044742174447,0.011867938563227654,76.13941018766755,23.86058981233244,52,26,True
ROST,0.00031349450000561774,0.011738739907741547,72.38605898123325,27.61394101876676,44,22,True
RVTY,0.015401427634060383,0.02573567070066929,72.92225201072387,27.07774798927614,45,22,True
SDY,0.00010344402107875794,0.006832210347056389,75.33512064343164,24.664879356568363,50,25,True
SHW,0.00031774674425832927,0.01285876426845789,72.38605898123325,27.61394101876676,44,22,True
SHY,1.7951949757843977e-06,0.0010239778785035014,53.08310991957105,46.91689008042895,6,3,True
SMCI,0.00435242522507906,0.046418577432632446,68.90080428954424,31.099195710455763,37,18,True
SNAP,0.0026653253007680178,0.03401782363653183,71.6374269005848,28.362573099415204,43,21,True
SNPS,0.00181568821426481,0.02596166916191578,68.63270777479893,31.36729222520107,37,18,True
SO,0.00026565222651697695,0.010719233192503452,70.77747989276139,29.2225201072386,41,20,True
SPG,0.04200589284300804,0.015556682832539082,49.597855227882036,50.402144772117964,0,0,False
SPGI,0.0003641746297944337,0.012134830467402935,72.38605898123325,27.61394101876676,44,22,True
SPY,0.0001517837808933109,0.007988288067281246,74.79892761394102,25.201072386058982,49,24,True
SRE,0.0005378419300541282,0.013589158654212952,71.31367292225201,28.686327077747993,42,21,True
SVXY,0.0075976233929395676,0.023301362991333008,62.73458445040214,37.26541554959786,25,12,True
SYK,0.00029573822394013405,0.012056862935423851,71.58176943699732,28.418230563002684,43,21,True
SYY,0.002610244555398822,0.015328417532145977,73.9946380697051,26.005361930294907,47,23,True
T,0.00033601452014409006,0.013224871829152107,64.07506702412869,35.924932975871315,28,14,True
TDG,0.0004525436379481107,0.013766449876129627,74.26273458445041,25.737265415549597,48,24,True
TFC,0.000495101441629231,0.016131248325109482,69.43699731903486,30.563002680965145,38,19,True
TGT,0.0007134834886528552,0.018071739003062248,73.45844504021449,26.541554959785525,46,23,True
THD,0.0004048928676638752,0.0144385676831007,65.95174262734585,34.048257372654156,31,15,True
TJX,0.0002166137273889035,0.010712850838899612,62.466487935656836,37.533512064343164,24,12,True
TMO,0.0004490467254072428,0.015319914557039738,71.0455764075067,28.9544235924933,42,21,True
TMUS,0.0004170532920397818,0.014708842150866985,69.16890080428955,30.831099195710454,38,19,True
TRIP,0.0014968538889661431,0.027581224218010902,69.97319034852548,30.02680965147453,39,19,True
TROW,0.0003675065527204424,0.013150603510439396,72.65415549597856,27.34584450402145,45,22,True
TRV,0.00024039957497734576,0.010839592665433884,70.77747989276139,29.2225201072386,41,20,True
TSLA,0.0017375180032104254,0.03146791458129883,71.58176943699732,28.418230563002684,43,21,True
TTD,0.0030074999667704105,0.03454845771193504,64.34540389972145,35.65459610027855,28,14,True
TTE,0.0004210007900837809,0.014477384276688099,58.98123324396782,41.01876675603217,17,8,True
TTWO,0.00048381509259343147,0.015702592208981514,67.828418230563,32.171581769437,35,17,True
TXN,0.0009731806349009275,0.021896442398428917,66.48793565683646,33.51206434316354,32,16,True
TXT,0.0006271835300140083,0.017415737733244896,53.61930294906166,46.38069705093834,7,3,True
UBER,0.0007220052648335695,0.019154207780957222,70.88122605363985,29.118773946360154,41,20,True
ULTA,0.0008279590983875096,0.019762637093663216,69.70509383378017,30.29490616621984,39,19,True
UNH,0.0012188474647700787,0.022499483078718185,67.5603217158177,32.43967828418231,35,17,True
UNP,0.0002973090740852058,0.012246139347553253,71.31367292225201,28.686327077747993,42,21,True
URA,0.0015530685195699334,0.029945634305477142,58.71313672922251,41.28686327077748,17,8,True
URI,0.0010663936845958233,0.023298999294638634,70.24128686327077,29.75871313672922,40,20,True
V,0.0002488156605977565,0.010711210779845715,72.92225201072387,27.07774798927614,45,22,True
VLO,0.0007524578832089901,0.019470669329166412,72.65415549597856,27.34584450402145,45,22,True
VMC,0.0004594038473442197,0.016541719436645508,68.36461126005362,31.63538873994638,36,18,True
VONG,0.0149009358137846,0.013365402817726135,51.206434316353885,48.793565683646115,2,1,True
VRSK,0.00043821483268402517,0.014170890673995018,68.36461126005362,31.63538873994638,36,18,True
VZ,0.00036237790482118726,0.012859255075454712,64.87935656836461,35.120643431635386,29,14,True
WAB,0.0003871168300975114,0.013864915817975998,73.19034852546918,26.80965147453083,46,23,True
WBD,0.0015375874936580658,0.02527943067252636,75.06702412868633,24.932975871313673,50,25,True
WDAY,0.0007777856662869453,0.01951918937265873,73.7265415549598,26.273458445040216,47,23,True
WEC,0.0001402188208885491,0.008775683119893074,73.7265415549598,26.273458445040216,47,23,True
WELL,0.00035072892205789685,0.012405584566295147,67.828418230563,32.171581769437,35,17,True
WFC,0.0005057257367298007,0.016362061724066734,69.70509383378017,30.29490616621984,39,19,True
WM,0.00017144912271760404,0.009247676469385624,71.0455764075067,28.9544235924933,42,21,True
WMB,0.0004022324283141643,0.01446754764765501,72.11796246648794,27.882037533512065,44,22,True
WMT,0.00028644499252550304,0.01217096671462059,71.84986595174263,28.150134048257375,43,21,True
WST,0.0016615672502666712,0.02304157428443432,69.97319034852548,30.02680965147453,39,19,True
WU,0.0004355750570539385,0.01501119788736105,70.50938337801608,29.49061662198391,41,20,True
WY,0.00037953758146613836,0.014198889024555683,74.79892761394102,25.201072386058982,49,24,True
XBI,0.0003726558352354914,0.014660683460533619,73.7265415549598,26.273458445040216,47,23,True
XEL,0.00020360545022413135,0.010194577276706696,73.45844504021449,26.541554959785525,46,23,True
XHB,0.00038674334064126015,0.014704274944961071,69.70509383378017,30.29490616621984,39,19,True
XME,0.0005386063712649047,0.017214657738804817,71.58176943699732,28.418230563002684,43,21,True
XOM,0.0003245720872655511,0.013587498106062412,72.92225201072387,27.07774798927614,45,22,True
XOP,0.0005966328899376094,0.017092322930693626,69.70509383378017,30.29490616621984,39,19,True
XPH,0.0002460070245433599,0.011797997169196606,74.53083109919572,25.46916890080429,49,24,True
XRT,0.00028863330953754485,0.01193616259843111,71.31367292225201,28.686327077747993,42,21,True
XYL,0.0003379824629519135,0.012254278175532818,72.38605898123325,27.61394101876676,44,22,True
XYZ,0.0019864768255501986,0.030395416542887688,64.07506702412869,35.924932975871315,28,14,True
Z,0.00102071778383106,0.023337097838521004,72.92225201072387,27.07774798927614,45,22,True
ZBH,0.000523098511621356,0.0152303297072649,68.36461126005362,31.63538873994638,36,18,True
ZM,0.000842871842905879,0.01969422772526741,66.53992395437263,33.460076045627375,33,16,True
